0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0.0142692742291982,0.421983016348649,0.481778358102,0.0262942169355808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0.4237775073196,12.4913695946319,14.1660215740979,0.864357813245161,0.15317009703831,0.0107733758989071,1.49604247567946E-05,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0.482145843057392,13.311339428537,12.8487757229212,2.66744323161626,4.77022991201628,1.63301587226897,0.0790554437435055,-2.21083664258148E-08,0,-0.460539878174259,-5.81284458890299,-3.98010131905747,-0.0774545701500539,0,0,0,0,0,
0,0,0,-0.113569004776307,-1.50856588233545,-3.78340194372434,-3.75892409681112,1.97974857016302,-0.014109365674529,-0.562616393038485,0.0911753102365144,-0.433899431830953,-2.40051101101759,-18.303694210896,-15.7608802905087,-4.65482197282104,-0.298602246659357,0,0,0,0,
0,0,0,-0.221489614393431,-3.88415297149699,-5.448806037902,-4.05525736925789,-4.21176427441447,-3.73840569075155,13.660577770295,0.470773798069892,-6.11337247987075,-12.2780737393371,-11.7266491983585,-22.015444569033,-17.8278681868851,-2.34244343073091,0,0,0,0,
0,0,0,-0.0444294319501271,-4.30984564005331,-16.2846521307643,-8.92982555628704,-0.863070650745164,0.750101559834194,-18.449799002172,-22.5467269271964,-25.5010330855708,-11.0120339059894,-25.2204668252246,-15.3511670396215,-10.6639731584996,-11.4419389496322,0,0,0,0,
0,0,0,-0.00303535169304214,-1.27895050104711,-18.9772885435799,-17.4960868787318,-4.64385115537299,-18.871473082039,-20.4106315382221,-19.6554257442154,-26.5071833926618,-18.6563893826816,-17.1823162139153,-0.72633788835845,-21.9276613596528,-8.4004187480453,0,0,0,0,
0,0,0,0,-0.110954162311661,-5.93940155594486,-12.9365259474851,-3.78672037284049,-9.35162111057495,-5.93878441717773,-1.9428550546059,-2.52290223196512,-18.8291941246403,-14.2549013166779,11.294182433065,2.92474490127707,-0.276615373982356,0,0,0,0,
0,0,0,0,-0.0264847481529743,-7.22975060136278,-18.1478055509322,-3.2604541439442,-4.97655893101632,-7.79802975145137,-1.33276122797748,-0.0742042134938715,-1.09152731889163,-0.849337160640438,0.706765373343136,0.299767773622909,0.00140262676131861,0,0,0,0,
0,0,0,0,-0.0446539111538021,-6.74626287228899,-15.0178215387707,-5.767196505476,-5.03871298261448,-8.0968557463541,-5.17313028389128,-0.174979437456901,0,0,0,0,0,0,0,0,0,
0,0,0,0,-0.00504060880503095,-0.911514266579271,-6.54642318487462,-11.9610094630874,-5.84838745461484,-8.76216051778562,-4.30902717580582,-0.134785353679638,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,-0.875962919424641,-10.4211159314374,-12.3524357580344,-3.980524258461,-1.63129652582668,-0.293585530887665,-0.00363250617547714,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,-0.287479320443387,-4.11462685301302,-12.6664445741493,-6.39944852488332,-0.0845630208339721,-0.00031823638732722,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,-0.000169781083187433,-0.149057749914169,-1.51938826228598,-0.894895480757298,-0.0115340159564174,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
